Id,Description,Invisible,Removable,Name,StatsKeys,Flag0,Unknown0,Flag1,Maximum_StatsKey,Current_StatsKey,Flag2,Unknown1,BuffVisualsKey,Flag3,Flag4,Unknown2,Flag5,Flag6,Flag7,Flag8,BuffLimit,Flag10,Id2,IsRecovery,Flag11,Flag12,Key0,Flag13,Unknown3,Flag14,Flag15,Unknown4,Data0,Flag16,Flag17,Key1,Flag18,Keys0,Keys1,Keys2,Keys3,Flag19,Unknown5,Key2
ignited,你被點燃了。,False,False,點燃,"[<8084, 0>]",False,13,False,"<null, null>","<null, null>",True,19,"<2, 0>",False,False,2,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<8084, 0>]","[<14591, 0>]",False,0,"<null, null>"
chilled,你被冰緩一段時間。,False,False,冰緩,"[<8420, 0>]",True,13,False,"<null, null>","<null, null>",True,1,"<3, 0>",False,False,2,False,True,True,False,0,False,,True,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<8420, 0>]","[<14592, 0>]",False,65792,"<null, null>"
frozen,你被冰凍了。,False,False,冰凍,"[<12460, 0>]",True,13,False,"<null, null>","<null, null>",True,19,"<4, 0>",False,False,2,False,True,True,False,0,False,FreezeBuff,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<12460, 0>]","[<14593, 0>, <1999, 0>]",False,65536,"<null, null>"
shocked,你受到 50% 額外傷害。,False,False,感電,"[<477, 0>]",False,13,False,"<null, null>","<null, null>",True,2,"<5, 0>",False,False,2,False,True,True,False,0,False,,True,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<477, 0>]","[<14594, 0>]",False,65792,"<null, null>"
sprinting,增加移動速度。,False,True,疾跑,"[<177, 0>]",True,2,False,"<null, null>","<null, null>",False,19,"<7, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<177, 0>]",[],False,0,"<null, null>"
flask_effect_life,你不會受到傷害。,True,False,生命回復,"[<7705, 0>]",True,5,False,"<null, null>","<null, null>",False,19,"<0, 0>",True,False,4,False,True,False,True,0,False,,True,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<7705, 0>]",[],False,0,"<null, null>"
grace_period,你不會受到傷害。,False,True,恩典,"[<140, 0>, <861, 0>, <1304, 0>, <8171, 0>, <2973, 0>, <6836, 0>, <6835, 0>]",True,2,False,"<null, null>","<null, null>",False,19,"<8, 0>",True,False,15,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<140, 0>, <861, 0>, <1304, 0>, <8171, 0>, <2973, 0>, <6836, 0>, <6835, 0>]",[],False,0,"<null, null>"
god_mode,你不會受到任何傷害。,False,True,無敵,"[<140, 0>]",True,3,False,"<null, null>","<null, null>",False,19,"<9, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<140, 0>]",[],False,0,"<null, null>"
experience,30 秒內增加經驗值。,False,True,經驗增加,"[<157, 0>]",True,2,False,"<null, null>","<null, null>",False,19,"<10, 0>",True,False,1,False,True,True,False,0,False,,False,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<157, 0>]",[],False,0,"<null, null>"
flask_effect_mana,持續消耗生命、增加生命偷取、生命過低時增加攻擊速度、每擊殺一個敵人獲得一個狂怒能量球。,True,False,魔力回復,"[<7706, 0>]",True,5,False,"<null, null>","<null, null>",False,14,"<0, 0>",True,False,4,False,True,False,True,0,False,,True,False,False,"<null, null>",0,4,0,0,0,[],False,False,"<null, null>",False,[],[],"[<7706, 0>]",[],False,0,"<null, null>"
